year,transect,sta_id,haul_id,month_local,day_local,yrday_local,latitude,longitude,depth_w,species_common_name,length_froz,length_wet,weight_froz,weight_wet,sex,maturity,stomwt_full,stomwt_empty,sealice,comments
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,132,137,23,22,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,111,113,13,12,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,127,133,20,20,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,111,118,15,14,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,121,NaN,19,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,120,NaN,18,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,142,NaN,28,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,124,NaN,20,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,143,NaN,31,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,124,NaN,20,NaN,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,129,NaN,22,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,129,133,23,24,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,128,NaN,22,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,122,127,19,18,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,132,137,23,22,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,111,113,13,12,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,127,133,20,20,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,111,118,15,14,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,135,139,24,24,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,125,129,19,20,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,125,128,18,18,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,151,153,35,34,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,157,158,37,36,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,128,NaN,21,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,108,NaN,13,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,142,NaN,30,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,126,NaN,21,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,124,NaN,20,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,124,130,20,20,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,112,115,14,12,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,130,131,22,22,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,121,125,16,16,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,131,135,22,22,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,119,124,18,16,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,129,134,21,22,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,140,142,26,26,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,122,125,18,18,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,115,119,14,14,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,131,NaN,23,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,129,NaN,23,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,120,124,18,18,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,111,116,13,14,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,122,127,20,20,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,107,110,11,10,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,127,131,21,20,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,130,132,23,22,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,120,NaN,17,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,128,NaN,22,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,128,NaN,21,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,140,NaN,27,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,120,128,19,18,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,123,NaN,19,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,121,127,20,20,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,123,NaN,18,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,127,NaN,20,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,112,NaN,13,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,126,NaN,20,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,143,NaN,29,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,125,127,20,20,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,138,NaN,26,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,125,127,20,20,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,122,127,21,20,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,139,143,29,30,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,123,127,18,18,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,125,129,22,22,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,141,144,26,26,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,127,131,21,20,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,129,130,21,22,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,114,117,13,14,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,132,138,25,24,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,129,132,21,22,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,107,109,13,14,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,135,NaN,26,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,143,NaN,31,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,122,NaN,19,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,127,NaN,22,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,141,NaN,31,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,125,NaN,20,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,139,NaN,28,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,130,NaN,23,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,135,139,23,22,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,128,130,20,20,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,126,128,20,20,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,109,114,14,14,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,124,125,19,18,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,131,NaN,23,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,142,NaN,29,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,125,NaN,21,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,130,NaN,23,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,151,NaN,30,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,123,127,18,18,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,131,NaN,23,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,118,NaN,17,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,142,NaN,28,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,125,NaN,20,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,129,NaN,23,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,127,NaN,22,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,141,NaN,31,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,129,NaN,22,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,127,NaN,21,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,132,NaN,24,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,121,NaN,19,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,126,NaN,21,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,142,NaN,29,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,132,NaN,24,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,127,NaN,22,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,124,NaN,19,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,128,NaN,22,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,108,NaN,13,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,114,NaN,16,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,118,NaN,13,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,120,NaN,18,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,122,NaN,19,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,125,NaN,21,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,139,NaN,28,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,142,NaN,30,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,120,NaN,18,NaN,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,138,NaN,26,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,151,NaN,30,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,114,NaN,14,NaN,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,125,NaN,22,NaN,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,132,NaN,24,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,124,NaN,19,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,118,NaN,17,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,120,NaN,18,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,118,NaN,13,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,114,NaN,16,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,130,NaN,23,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,123,NaN,19,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,131,NaN,22,NaN,,J,NaN,NaN,1,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,111,NaN,13,NaN,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,126,NaN,20,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,112,NaN,13,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,127,NaN,20,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,123,NaN,18,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,131,NaN,23,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,130,NaN,23,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,120,NaN,17,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,120,NaN,18,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,143,NaN,29,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,140,NaN,27,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,128,NaN,21,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Pink,128,NaN,22,NaN,,J,NaN,NaN,0,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,369,NaN,642,,I,NaN,NaN,NaN,no sex recorded
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,176,NaN,54,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,155,NaN,40,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,143,NaN,36,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,168,NaN,50,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,191,NaN,76,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,221,NaN,116,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,172,NaN,48,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,182,NaN,64,,J,NaN,NaN,1,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,166,NaN,46,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,199,NaN,92,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,143,NaN,36,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,176,NaN,54,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,155,NaN,40,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,168,NaN,50,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,166,NaN,46,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,182,NaN,64,,J,NaN,NaN,1,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,191,NaN,76,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,172,NaN,48,,J,NaN,NaN,NaN,
2003,Gore_Point,GP5,2003024,07,25,206,58.58,-150.52,102.3,Sockeye,NaN,199,NaN,92,,J,NaN,NaN,NaN,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Chum,NaN,577,NaN,2328,f,A,NaN,NaN,2,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Chum,NaN,608,NaN,2344,f,A,NaN,NaN,3,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Chum,NaN,577,NaN,2328,f,A,NaN,NaN,2,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Chum,NaN,647,NaN,2784,m,I,NaN,NaN,1,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Coho,NaN,695,NaN,4442,m,A,NaN,NaN,4,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Coho,NaN,590,NaN,2710,m,A,NaN,NaN,6,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Coho,NaN,695,NaN,4442,m,A,NaN,NaN,4,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Coho,NaN,590,NaN,2710,m,A,NaN,NaN,6,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Pink,0,493,0,1284,f,A,NaN,NaN,1,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Pink,0,488,0,1204,f,A,NaN,NaN,1,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Pink,0,514,0,1612,f,A,NaN,NaN,2,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Pink,0,488,0,1204,f,A,NaN,NaN,1,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Pink,0,514,0,1612,f,A,NaN,NaN,2,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Pink,0,493,0,1284,f,A,NaN,NaN,1,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Pink,151,157,36,36,,J,NaN,NaN,NaN,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Pink,137,143,24,24,,J,NaN,NaN,0,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Pink,147,152,32,32,,J,NaN,NaN,NaN,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Pink,151,157,36,36,,J,NaN,NaN,NaN,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Pink,147,152,32,32,,J,NaN,NaN,NaN,
2003,Gore_Point,GP6,2003025,07,25,206,58.42,-150.38,40.2,Pink,137,143,24,24,,J,NaN,NaN,0,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Chinook,NaN,705,NaN,5848,f,I,NaN,NaN,NaN,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Chum,NaN,370,NaN,548,f,I,NaN,NaN,NaN,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,542,0,1846,m,A,NaN,NaN,40,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,468,0,1182,f,A,NaN,NaN,9,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,540,0,1688,f,A,NaN,NaN,12,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,530,0,1772,f,A,NaN,NaN,6,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,488,0,1384,m,A,NaN,NaN,8,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,537,0,1884,m,A,NaN,NaN,15,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,490,0,1470,f,A,NaN,NaN,22,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,509,0,1638,m,A,NaN,NaN,8,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,462,0,1096,m,A,NaN,NaN,6,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,588,0,2422,f,A,NaN,NaN,13,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,509,0,1666,m,A,NaN,NaN,10,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,501,0,1494,m,A,NaN,NaN,2,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,490,0,1470,f,A,NaN,NaN,22,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,540,0,1688,f,A,NaN,NaN,12,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,530,0,1772,f,A,NaN,NaN,6,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,468,0,1182,f,A,NaN,NaN,9,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,537,0,1884,m,A,NaN,NaN,15,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,509,0,1638,m,A,NaN,NaN,8,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,462,0,1096,m,A,NaN,NaN,6,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,588,0,2422,f,A,NaN,NaN,13,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,501,0,1494,m,A,NaN,NaN,2,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,509,0,1666,m,A,NaN,NaN,10,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,542,0,1846,m,A,NaN,NaN,40,
2003,Gore_Point,GP7,2003026,07,25,206,58.27,-150.29,34.4,Pink,0,488,0,1384,m,A,NaN,NaN,8,
