year,transect,sta_id,haul_id,month_local,day_local,yrday_local,lat,lon,depth_w,species_common_name,length_froz,length_wet,weight_froz,weight_wet,sex,maturity,stomwt_full,stomwt_empty,sealice,comments
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,150,162,36,36,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,153,nd,32,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,130,nd,20,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,142,nd,31,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,170,nd,48,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,121,nd,16,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,126,nd,18,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,131,nd,20,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,138,nd,27,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,126,nd,18,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,125,nd,18,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,155,nd,36,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,126,nd,19,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,147,nd,29,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,101,nd,9,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,128,nd,19,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,115,123,17,16,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,112,118,14,14,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,110,115,13,14,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,127,132,22,22,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,140,144,26,26,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,118,122,16,16,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,121,125,18,18,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,124,125,17,18,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,110,nd,12,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,159,156,35,34,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,135,nd,22,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,120,120,14,14,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,126,132,20,20,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,120,124,16,16,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,110,nd,13,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,112,nd,13,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,121,nd,16,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,142,nd,27,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,148,150,31,32,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,146,nd,29,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,117,nd,14,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,102,nd,10,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,115,nd,15,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,127,nd,18,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,136,nd,25,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,119,nd,16,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,116,nd,13,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,148,nd,35,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,142,nd,24,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,128,nd,18,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,126,nd,18,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,142,nd,26,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,164,nd,44,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,146,nd,29,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,143,nd,28,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Pink,145,nd,32,nd,nd,J,nd,nd,0,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,535,nd,1896,f,A,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,162,nd,42,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,153,nd,36,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,150,nd,36,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,154,nd,34,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,142,nd,28,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,198,nd,92,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,133,nd,22,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,151,nd,34,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,202,nd,82,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,154,nd,38,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,154,nd,34,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,153,nd,36,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,162,nd,42,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,150,nd,36,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,142,nd,28,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,198,nd,92,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,133,nd,22,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,151,nd,34,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,202,nd,82,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK6,2003041,07,28,209,59.11,-148.76,85.2,Sockeye,nd,154,nd,38,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,591,nd,2604,f,A,nd,nd,3,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,640,nd,3254,m,A,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,623,nd,2942,f,A,nd,nd,1,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,640,nd,3254,m,A,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,591,nd,2604,f,A,nd,nd,3,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,413,nd,834,m,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,583,nd,2146,m,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,420,nd,870,f,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,551,nd,1960,f,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,400,nd,742,m,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,538,nd,1976,m,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,424,nd,856,f,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,551,nd,1960,f,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,413,nd,834,m,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,420,nd,870,f,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,424,nd,856,f,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,538,nd,1976,m,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,400,nd,742,m,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,583,nd,2146,m,I,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,176,179,58,58,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,148,150,34,34,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,154,158,39,40,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,130,161,24,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,130,133,22,24,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,163,165,44,46,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,150,156,37,36,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,162,166,49,50,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,155,156,38,38,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,160,165,44,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,170,180,61,62,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,151,155,37,36,nd,J,nd,nd,nd,"tail broken, guess fork length"
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,170,177,64,64,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,158,161,42,42,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,160,155,42,42,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,160,165,46,46,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,155,154,34,34,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,120,120,16,16,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,162,164,42,42,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,162,169,52,52,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,178,188,60,68,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,158,165,43,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,163,167,43,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,165,168,45,46,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,168,169,50,52,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,157,161,44,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,158,163,42,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,181,185,62,64,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,156,160,41,42,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,172,179,59,60,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,185,184,68,62,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,150,155,34,34,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,178,nd,56,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,160,162,42,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,188,197,79,80,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,165,163,44,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,180,182,64,64,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,163,168,49,50,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,160,166,47,48,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,171,178,56,56,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,161,163,45,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,159,nd,40,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,144,143,28,28,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,173,177,54,54,nd,J,nd,nd,nd,"tail broken, guess fork length"
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,172,179,54,54,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,155,155,36,36,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,153,157,40,40,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,165,169,47,48,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,133,136,23,24,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,163,169,47,48,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,165,167,43,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,150,150,34,34,nd,J,nd,nd,nd,"tail broken, guess fork length"
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,153,155,39,38,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,167,166,46,46,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,172,175,50,50,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,160,162,44,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,135,165,44,46,nd,J,nd,nd,nd,"tail broken, guess fork length"
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,180,182,64,64,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,163,168,49,50,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,160,162,42,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,158,163,42,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,162,164,42,42,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,165,163,44,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,181,185,62,64,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,188,197,79,80,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,157,161,44,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,168,169,50,52,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,165,168,45,46,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,163,167,43,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,158,165,43,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,144,143,28,28,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,185,184,68,62,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,178,188,60,68,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,178,nd,56,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,156,160,41,42,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,155,156,38,38,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,nd,159,nd,40,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,170,177,64,64,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,150,155,34,34,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,172,179,59,60,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,148,150,34,34,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,154,158,39,40,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,130,161,24,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,130,133,22,24,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,163,165,44,46,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,162,166,49,50,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,160,166,47,48,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,160,165,44,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,170,180,61,62,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,162,169,52,52,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,151,155,37,36,nd,J,nd,nd,nd,"tail broken, guess fork length"
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,176,179,58,58,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,158,161,42,42,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,160,155,42,42,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,160,165,46,46,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,155,154,34,34,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,120,120,16,16,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,150,156,37,36,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,161,163,45,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,171,178,56,56,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,160,162,44,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,165,169,47,48,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,133,136,23,24,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,163,169,47,48,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,153,155,39,38,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,172,175,50,50,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,135,165,44,46,nd,J,nd,nd,nd,"tail broken, guess fork length"
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,153,157,40,40,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,150,150,34,34,nd,J,nd,nd,nd,"tail broken, guess fork length"
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,165,167,43,44,nd,J,nd,nd,nd,nd
2003,Seward_Line,GAK5,2003042,07,28,209,59.26,-148.91,89.8,Chum,173,177,54,54,nd,J,nd,nd,nd,"tail broken, guess fork length"
